B+ Execution Time (ms),Sequential Execution Time (ms),B+ Avg Score,Seq Avg Score,B+ Max Score,Seq Max Score,Number of Operators,File
166.55850410461426,107761.55996322632,0.5466069426411516,0.7091268948013392,1,1,10,./../../Downloads/dataset_full/dataset_full/math/1040314/question/4.xml
161.01861000061035,113791.97573661804,0.5471994666616457,0.6874564456566561,1,1,13,./../../Downloads/dataset_full/dataset_full/math/1040314/question/6.xml
146.8501091003418,89804.67677116394,0.5235730894434253,0.7254624460844056,1,1,5,./../../Downloads/dataset_full/dataset_full/math/1040314/question/7.xml
407.4389934539795,72030.49683570862,0.9913194444444444,1,1,1,1,./../../Downloads/dataset_full/dataset_full/math/1040477/question/0.xml
413.10811042785645,70850.78406333923,0.9010416666666666,0.9010416666666666,1,1,1,./../../Downloads/dataset_full/dataset_full/math/104270/question/0.xml
221.73595428466797,71905.91478347778,0.7106684981684982,0.7537037037037037,1,1,2,./../../Downloads/dataset_full/dataset_full/math/104270/question/1.xml
359.6158027648926,69113.76571655273,1,1,1,1,1,./../../Downloads/dataset_full/dataset_full/math/104270/question/3.xml
396.8167304992676,69896.25859260559,1,1,1,1,1,./../../Downloads/dataset_full/dataset_full/math/104270/question/4.xml
125.88644027709961,102763.3044719696,0.48903315433564115,0.592185422356812,1,1,11,./../../Downloads/dataset_full/dataset_full/math/10490/question/0.xml
341.4430618286133,70053.25508117676,1,1,1,1,1,./../../Downloads/dataset_full/dataset_full/math/10490/question/1.xml
229.2635440826416,72336.03596687317,1,1,1,1,2,./../../Downloads/dataset_full/dataset_full/math/105107/question/1.xml
174.67832565307617,63336.62176132202,1,1,1,1,1,./../../Downloads/dataset_full/dataset_full/math/105107/question/3.xml
1252.8624534606934,94932.6639175415,0.8027998469252339,1,1,1,3,./../../Downloads/dataset_full/dataset_full/math/1052870/question/0.xml
688.7533664703369,73486.17148399353,1,1,1,1,3,./../../Downloads/dataset_full/dataset_full/math/1052870/question/1.xml
680.8145046234131,76858.53695869446,1,1,1,1,3,./../../Downloads/dataset_full/dataset_full/math/1052870/question/2.xml
2359.361171722412,73634.35459136963,1,1,1,1,2,./../../Downloads/dataset_full/dataset_full/math/1052870/question/3.xml
2311.5625381469727,72565.74487686157,1,1,1,1,2,./../../Downloads/dataset_full/dataset_full/math/1052870/question/4.xml
686.5200996398926,73092.59748458862,1,1,1,1,3,./../../Downloads/dataset_full/dataset_full/math/105330/question/0.xml
673.2034683227539,75205.31630516052,1,1,1,1,3,./../../Downloads/dataset_full/dataset_full/math/105330/question/1.xml
713.5422229766846,74222.50843048096,1,1,1,1,3,./../../Downloads/dataset_full/dataset_full/math/105330/question/2.xml
566.6794776916504,108290.58909416199,0.6441650621036551,0.8471413957658709,1,1,5,./../../Downloads/dataset_full/dataset_full/math/105330/question/3.xml
2913.7063026428223,73421.88453674316,1,1,1,1,1,./../../Downloads/dataset_full/dataset_full/math/1054719/question/0.xml
142.15970039367676,72322.71027565002,1,1,1,1,1,./../../Downloads/dataset_full/dataset_full/math/1055501/question/0.xml
716.6509628295898,82586.17687225342,0.8148638642059695,0.9044117647058824,1,1,2,./../../Downloads/dataset_full/dataset_full/math/1055538/question/0.xml
101.14693641662598,78647.26281166077,0.6470080085125448,0.7702221987958863,1,1,3,./../../Downloads/dataset_full/dataset_full/math/1055538/question/1.xml
123.66127967834473,77593.097448349,0.6470080085125448,0.7702221987958863,1,1,3,./../../Downloads/dataset_full/dataset_full/math/1055538/question/3.xml
350.0380516052246,83609.1902256012,1,1,1,1,1,./../../Downloads/dataset_full/dataset_full/math/1056707/question/0.xml
933.0227375030518,75952.60190963745,1,1,1,1,3,./../../Downloads/dataset_full/dataset_full/math/1056707/question/1.xml
86.27867698669434,97332.21912384033,0.5577908298597953,0.735073499519702,1,1,5,./../../Downloads/dataset_full/dataset_full/math/106126/question/2.xml
1362.339973449707,77163.3894443512,1,1,1,1,3,./../../Downloads/dataset_full/dataset_full/math/1067078/question/0.xml
339.7865295410156,75044.15273666382,1,1,1,1,2,./../../Downloads/dataset_full/dataset_full/math/1067078/question/1.xml
138.39292526245117,105630.68056106567,0.5459150949348537,0.6810308345210752,1,1,5,./../../Downloads/dataset_full/dataset_full/math/1067078/question/2.xml
120.64003944396973,76917.30809211731,0.8903318903318903,0.9107892107892108,1,1,3,./../../Downloads/dataset_full/dataset_full/math/1068/question/0.xml
1984.1835498809814,82439.37826156616,1,1,1,1,2,./../../Downloads/dataset_full/dataset_full/math/1068/question/1.xml
60.28342247009277,73789.95609283447,0.6151302401302401,1,1,1,1,./../../Downloads/dataset_full/dataset_full/math/1068/question/3.xml
74.4163990020752,78313.04240226746,0.6550053172633817,0.8928113553113554,1,1,1,./../../Downloads/dataset_full/dataset_full/math/1068/question/4.xml
3004.3728351593018,73861.61541938782,0.9679924242424243,1,1,1,1,./../../Downloads/dataset_full/dataset_full/math/1068/question/5.xml
116.1656379699707,86782.28640556335,0.6070532043375475,0.714522670312144,1,1,4,./../../Downloads/dataset_full/dataset_full/math/1068/question/6.xml
141.22247695922852,127870.32771110535,0.5007765163834045,0.5877348759003049,1,1,9,./../../Downloads/dataset_full/dataset_full/math/106964/question/0.xml
147.1395492553711,69123.60620498657,0.8888888888888888,1,1,1,1,./../../Downloads/dataset_full/dataset_full/math/1070330/question/0.xml
146.4087963104248,75576.01308822632,0.73125,0.7907281843452056,1,1,4,./../../Downloads/dataset_full/dataset_full/math/1070330/question/1.xml
293.9343452453613,74394.78373527527,0.9709595959595959,0.9709595959595959,1,1,1,./../../Downloads/dataset_full/dataset_full/math/1070575/question/6.xml
681.1172962188721,87991.96672439575,0.8745833333333333,1,1,1,4,./../../Downloads/dataset_full/dataset_full/math/1076177/question/0.xml
667.0994758605957,86767.33016967773,0.84525,1,1,1,4,./../../Downloads/dataset_full/dataset_full/math/1076177/question/1.xml
636.8615627288818,86581.02798461914,0.7891507024265645,1,1,1,4,./../../Downloads/dataset_full/dataset_full/math/1076177/question/2.xml
637.944221496582,85758.08525085449,0.7612803320561942,1,1,1,4,./../../Downloads/dataset_full/dataset_full/math/1076177/question/3.xml
125.78010559082031,110461.87925338745,0.5296630988218853,0.6334856435183035,1,1,9,./../../Downloads/dataset_full/dataset_full/math/107931/question/2.xml
126.708984375,111321.71535491943,0.5236514326295006,0.6335304413417391,1,1,9,./../../Downloads/dataset_full/dataset_full/math/107931/question/3.xml
169.71635818481445,85348.40321540833,0.8104651834208485,1,1,1,2,./../../Downloads/dataset_full/dataset_full/math/1080016/question/2.xml
374.25708770751953,105613.88158798218,0.7053518013906338,0.778516566793457,1,1,5,./../../Downloads/dataset_full/dataset_full/math/1080016/question/3.xml
633.8849067687988,104926.97954177856,0.7378981741699323,0.7746390458437282,1,1,5,./../../Downloads/dataset_full/dataset_full/math/1080016/question/4.xml
2250.5135536193848,74884.5739364624,1,1,1,1,2,./../../Downloads/dataset_full/dataset_full/math/1080016/question/5.xml
2255.1233768463135,75505.55300712585,1,1,1,1,2,./../../Downloads/dataset_full/dataset_full/math/1080016/question/6.xml
2236.646890640259,74521.6736793518,1,1,1,1,2,./../../Downloads/dataset_full/dataset_full/math/1080016/question/7.xml
374.76110458374023,73228.77764701843,1,1,1,1,2,./../../Downloads/dataset_full/dataset_full/math/1081020/question/1.xml
145.0793743133545,88937.61563301086,0.7238195346650833,0.8838332476807927,1,1,7,./../../Downloads/dataset_full/dataset_full/math/1081020/question/5.xml
137.5124454498291,97345.78466415405,0.7033587810693999,0.8353190807961317,1,1,7,./../../Downloads/dataset_full/dataset_full/math/1081020/question/6.xml
139.7230625152588,69074.6123790741,1,1,1,1,1,./../../Downloads/dataset_full/dataset_full/math/1081020/question/7.xml
128.43871116638184,69168.26725006104,1,1,1,1,1,./../../Downloads/dataset_full/dataset_full/math/1081020/question/8.xml
407.0096015930176,69299.79467391968,1,1,1,1,1,./../../Downloads/dataset_full/dataset_full/math/1081364/question/0.xml
295.835018157959,72569.75841522217,1,1,1,1,3,./../../Downloads/dataset_full/dataset_full/math/1081364/question/1.xml
562.3655319213867,95854.71534729004,0.5654972528270275,0.7242135162718378,1,1,6,./../../Downloads/dataset_full/dataset_full/math/1081364/question/2.xml
166.78118705749512,135871.78659439087,0.5215112402484475,0.5922781882881277,1,1,13,./../../Downloads/dataset_full/dataset_full/math/1081364/question/3.xml
183.1674575805664,103043.86353492737,0.6280966822382962,0.6890660919613706,1,1,7,./../../Downloads/dataset_full/dataset_full/math/1081364/question/4.xml
