File,Original Average Score,Separated Average Score,Subscript Sensitve Average Score,Original Execution Time,Separated Execution Time,Subscript Sensitive Execution Time,Original Top 10 Average Score,Separated Top 10 Average Score,Subscript Sensitive Top 10 Average Score,Original Top 10 Max Score,Separated Top 10 Max Score,Subscript Sensitve Top 10 Max Score,Original Number of Results,Separated Number of Results,Subscript Sensitive Number of Results
MathArticles/wpmath0000002/Allele_frequency/1.xml,1.0,1.0,1.0,6350.419521331787,4249.614953994751,4940.686464309692,0.7399729609307572,0.7399729609307572,0.7399729609307572,0.7593103448275862,0.7593103448275862,0.7593103448275862,16189,10667,11907
MathArticles/wpmath0000001/Heterodyne/7.xml,0.5689951681409822,0.504187322260949,0.5165561508072654,3167.0913696289062,611.7889881134033,875.0028610229492,0.3984854485698498,0.4907475504693621,0.4678948886492927,0.4493171441532722,1.0,1.0,393,22,64
MathArticles/wpmath0000004/Polaron/32.xml,0.5412156016820419,0.5141283859357338,0.5277908608868318,675.7137775421143,565.5727386474609,539.1883850097656,0.4071695859928345,0.4665602198512898,0.4978510715657675,0.4336256914381914,1.0,1.0,112,33,17
MathArticles/wpmath0000012/Hesse_normal_form/8.xml,1.0,1.0,1.0,437.664270401001,344.21539306640625,563.0745887756348,0.955952380952381,0.955952380952381,0.955952380952381,1.0,1.0,1.0,861,855,1219
MathArticles/wpmath0000013/Congestion_game/76.xml,0.5025309758393215,0.5279393481679442,0.5181791513438937,454.9520015716553,502.69389152526855,453.49860191345215,0.5042241765300234,0.5046949442581192,0.5268406958219124,1.0,1.0,1.0,11,13,11
MathArticles/wpmath0000014/Adequality/32.xml,1.0,1.0,1.0,187.49070167541504,235.7206344604492,203.21083068847656,1.0,1.0,1.0,1.0,1.0,1.0,68,68,68
MathArticles/wpmath0000007/Microscopic_reversibility/0.xml,1.0,1.0,1.0,704.8172950744629,579.7562599182129,796.8647480010986,0.7836956521739131,0.7836956521739131,0.6894452495974235,1.0,1.0,1.0,2063,1656,1883
MathArticles/wpmath0000003/Common_collector/24.xml,0.7454295282012673,0.7007556208302477,0.8685193858964351,2618.4513568878174,691.5838718414307,656.7399501800537,0.4477893800520833,0.4543827048075122,0.5106448033014047,0.5636431277056277,0.5636431277056277,0.737080405932865,3054,483,454
MathArticles/wpmath0000004/Edge_coloring/72.xml,1.0,1.0,1.0,1645.813226699829,847.459077835083,1046.8761920928955,0.8185667726550079,0.8885128510863805,0.8874424766764029,1.0,1.0,1.0,2820,897,1331
MathArticles/wpmath0000007/Hopf_bifurcation/14.xml,1.0,1.0,1.0,2889.480829238892,612.0460033416748,984.3707084655762,0.4787804460864805,0.7720833333333333,0.911547619047619,0.8666666666666667,1.0,1.0,8148,1032,2103
MathArticles/wpmath0000014/Synge's_world_function/10.xml,1.0,1.0,1.0,407.8776836395264,486.1798286437988,453.1176090240479,0.8630871787786681,0.8630871787786681,0.7944647297990763,1.0,1.0,1.0,132,125,147
MathArticles/wpmath0000007/Cyclic_code/25.xml,1.0,1.0,1.0,4280.528545379639,3653.0377864837646,5361.58299446106,0.8701350740984888,0.8701350740984888,0.8701350740984888,1.0,1.0,1.0,15594,13851,18482
MathArticles/wpmath0000012/FKG_inequality/41.xml,0.588186182667275,0.5924741617604745,0.5879913252990685,250.02384185791016,314.70727920532227,265.5527591705322,0.585441972569861,0.5946154354795392,0.5736464520128126,1.0,1.0,1.0,16,12,14
MathArticles/wpmath0000007/Duhamel's_integral/11.xml,0.5813528782301889,0.5842178224219987,0.5931630533151715,580.2738666534424,642.6432132720947,652.6150703430176,0.5334090180041448,0.532314899094783,0.5231867198224114,1.0,1.0,1.0,18,16,21
MathArticles/wpmath0000014/Low-rank_approximation/10.xml,0.5096943509877934,0.5278048765957968,0.4567957453540537,501.99317932128906,501.1155605316162,500.5824565887451,0.446245420916097,0.5222718710116665,0.4551734245853915,1.0,1.0,1.0,20,15,14
MathArticles/wpmath0000007/Relative_velocity/30.xml,0.4955533686043001,0.4613217725944012,0.4906168920524433,486.4811897277832,470.86524963378906,468.6722755432129,0.3990152235088098,0.4582257159571783,0.4848597910200939,0.4673760370585519,1.0,1.0,18,14,13
MathArticles/wpmath0000001/Polar_coordinate_system/59.xml,0.6126280895359287,0.6126280895359287,0.6126280895359287,611.6592884063721,642.4782276153564,625.3840923309326,0.6126280895359287,0.6126280895359287,0.6126280895359287,1.0,1.0,1.0,10,10,10
MathArticles/wpmath0000002/Collision_detection/51.xml,1.0,1.0,1.0,4248.7733364105225,3732.2757244110103,5408.026218414307,0.8687837227471374,0.8687837227471374,0.8687837227471374,1.0,1.0,1.0,15594,13851,18482
MathArticles/wpmath0000015/Self-dual_Palatini_action/159.xml,1.0,1.0,1.0,485.6481552124024,392.4853801727295,500.0004768371582,0.6025800130057232,0.5953694557016058,0.6147687009241515,0.7037356321839081,0.7455128205128205,0.7455128205128205,302,130,255
MathArticles/wpmath0000002/Rule_of_inference/0.xml,1.0,1.0,1.0,751.5578269958496,549.5455265045166,687.5076293945312,0.7836956521739131,0.7836956521739131,0.6894452495974235,1.0,1.0,1.0,2063,1656,1883
MathArticles/wpmath0000006/Brier_score/17.xml,0.6039869413377486,0.5868312464021558,0.563125666691061,643.7587738037109,643.7656879425049,547.6160049438477,0.54777555748173,0.5802630334190916,0.5576749175510027,1.0,1.0,1.0,19,16,11
MathArticles/wpmath0000002/Heat_exchanger/10.xml,0.6636932171214022,0.5981013795825793,0.6588993512543199,658.2906246185303,547.8887557983398,500.0808238983154,0.5309130775643143,0.5981013795825793,0.6116666207009412,0.6049589668788307,1.0,1.0,110,10,34
MathArticles/wpmath0000003/Gröbner_basis/63.xml,1.0,1.0,1.0,5990.514755249023,4029.794216156006,6365.161180496216,0.7127068544881802,0.7127068544881802,0.7117887205387206,0.7593103448275862,0.7593103448275862,0.8059259259259259,16189,10667,18482
MathArticles/wpmath0000012/Latent_semantic_indexing/15.xml,0.6190736772271539,0.5984856293666179,0.6098732965608473,3277.4879932403564,925.1928329467772,844.764232635498,0.4192393645864892,0.42331212496836,0.4224162822898858,0.4830612838557228,0.4535752259436469,0.4904483553691525,1854,257,364
MathArticles/wpmath0000005/Hanbury_Brown_and_Twiss_effect/4.xml,0.5881163658234945,0.561744054963692,0.5550912536695941,5379.574537277222,986.6843223571776,1078.1679153442385,0.434002695213296,0.469913584250241,0.4472566840124679,0.533615830964416,0.525985522725507,0.5395569342937764,987,93,100
MathArticles/wpmath0000001/Torque/35.xml,0.5837795038646412,0.6019629825633821,0.5820102424475189,533.5817337036133,564.690351486206,578.9883136749268,0.5837795038646412,0.589813966501243,0.5820102424475189,1.0,1.0,1.0,10,11,10
MathArticles/wpmath0000001/Latitude/20.xml,0.9706937799043064,0.9706937799043064,0.9706937799043064,2539.7372245788574,627.2430419921875,593.7514305114746,0.4787811370067716,0.5903552640257879,0.6962619968715268,0.5794237012987014,0.6704545454545454,0.9651988636363636,3054,232,178
MathArticles/wpmath0000006/Chevalley_scheme/10.xml,1.0,1.0,1.0,281.41307830810547,267.05360412597656,234.38310623168945,0.5251622223725507,0.5243609403212687,0.595130991285403,0.6483333333333334,0.6483333333333334,1.0,183,141,168
MathArticles/wpmath0000008/De_Gua's_theorem/3.xml,0.7748742741240866,0.8079353518935289,0.8079353518935289,250.16093254089355,298.4883785247803,343.37306022644043,0.7748742741240866,0.7565092862653325,0.7505223008278826,1.0,1.0,1.0,10,20,21
MathArticles/wpmath0000016/Stochastic_portfolio_theory/101.xml,1.0,1.0,1.0,3089.5235538482666,1034.611701965332,2299.0615367889404,0.6167975004423955,0.5894333388964182,0.5836269212517221,0.66279181017987,0.6616300366300367,0.7047908232118758,3244,815,2597
MathArticles/wpmath0000002/Quantum_decoherence/22.xml,0.5396537289343678,0.5378680146486535,0.6101150741429864,397.7322578430176,401.043176651001,421.8761920928955,0.5300472290512722,0.5325153141576552,0.5711271749390169,1.0,1.0,1.0,16,13,33
MathArticles/wpmath0000004/Normal_order/104.xml,1.0,1.0,1.0,503.3450126647949,486.194372177124,563.2264614105225,0.6035781977298206,0.6824054659498208,0.5513951973449147,0.6648275862068966,0.7311111111111112,0.7352631578947368,246,110,249
MathArticles/wpmath0000003/Cramér–Rao_bound/58.xml,0.5991774847972798,0.5991774847972798,0.5558768460203479,407.74059295654297,407.0191383361816,421.8788146972656,0.5873279813595411,0.5873279813595411,0.5558723170348407,1.0,1.0,1.0,15,15,11
MathArticles/wpmath0000001/Tide/1.xml,0.8971728625983946,0.886670639000281,0.886670639000281,1379.0526390075684,723.9184379577637,1048.0377674102783,0.6225990448890498,0.646555775416984,0.5745097135641609,0.7054884453781513,0.6844211822660098,0.6536044973544973,1465,461,845
MathArticles/wpmath0000012/Prototype_filter/11.xml,0.5787307523451392,0.5675034592308268,0.559382382293146,406.4064025878906,453.2160758972168,453.0520439147949,0.4938077264277991,0.4573228237158322,0.4849130141862353,0.5211630351681957,0.5203125,0.5382257973944294,49,20,20
MathArticles/wpmath0000002/Moment_of_inertia/82.xml,0.7893695158798427,0.7209906667227435,0.7272748312258784,722.2788333892822,454.4055461883545,578.1257152557373,0.5637311970447222,0.5706263459061396,0.6253311900764595,0.628968253968254,1.0,1.0,253,57,62
MathArticles/wpmath0000003/Smith_chart/84.xml,0.938389673370418,0.832881038115592,0.8744190619190619,6225.424766540527,2069.6916580200195,2017.0257091522217,0.5089913704913704,0.5433431352577693,0.5471419589213237,0.6902616902616903,0.6902616902616903,0.6121262458471761,14128,4127,4619
MathArticles/wpmath0000006/Magnetic_reluctance/5.xml,1.0,1.0,1.0,5300.281047821045,2790.8849716186523,4518.869400024414,0.5512281829516406,0.6071896474396474,0.5577290549383572,0.6248484848484848,0.8166666666666667,0.6354545454545455,13427,6314,10134
MathArticles/wpmath0000016/Polynomial_least_squares/105.xml,1.0,1.0,1.0,408.4451198577881,251.10435485839844,234.44724082946777,0.4560176498760424,0.5131303705618178,0.5096662748171369,0.4900862068965517,1.0,1.0,634,125,116
MathArticles/wpmath0000008/Wigner_D-matrix/15.xml,0.5405336423170495,0.5133433867900805,0.5218407782983522,626.1754035949707,644.0544128417969,656.818151473999,0.5209829369837354,0.5133433867900805,0.5132148960271293,1.0,1.0,1.0,11,10,14
MathArticles/wpmath0000016/Cartan_pair/4.xml,0.8462010018205569,0.8462010018205569,0.8462451410278828,470.043420791626,486.4819049835205,453.6111354827881,0.7343821318883992,0.7791549334575394,0.6800354471208079,1.0,1.0,1.0,78,69,85
MathArticles/wpmath0000013/Quantum_differential_calculus/28.xml,1.0,1.0,1.0,626.3678073883057,720.6172943115234,797.5492477416992,0.9345238095238096,0.9345238095238096,0.9345238095238096,1.0,1.0,1.0,2541,2516,3203
MathArticles/wpmath0000013/N-slit_interferometric_equation/8.xml,0.468843583300023,0.4600520612461494,0.4612750779715323,631.2437057495117,655.7540893554688,703.1311988830566,0.4667369968382779,0.4600520612461494,0.4560512550540841,1.0,1.0,1.0,13,10,11
MathArticles/wpmath0000013/Cipolla's_algorithm/23.xml,1.0,1.0,1.0,4498.899936676025,1945.561408996582,1922.7855205535889,0.6143027267272957,0.6347965480400826,0.5839893159247385,0.6625,0.6763888888888889,0.6763888888888889,12979,4178,4619
MathArticles/wpmath0000002/Second_law_of_thermodynamics/73.xml,1.0,1.0,1.0,1301.1834621429443,752.0833015441895,1078.127384185791,0.621504817444219,0.7322354054781834,0.6613370395690741,0.8533653846153846,1.0,1.0,2964,1298,2316
MathArticles/wpmath0000012/Littlewood–Richardson_rule/18.xml,0.7655769980913294,0.7557008010304713,0.7094904819735665,441.1647319793701,470.8006381988525,437.5078678131104,0.7655769980913294,0.7351962056821897,0.636821059242919,1.0,1.0,1.0,11,32,12
MathArticles/wpmath0000009/Fourier_integral_operator/4.xml,0.5545015529571066,0.5692076101017748,0.5794684276473793,594.6362018585205,611.1111640930176,626.814603805542,0.5545015529571066,0.5692076101017748,0.5551024140550183,1.0,1.0,1.0,10,10,16
MathArticles/wpmath0000009/Peierls_stress/0.xml,0.7428324176877308,0.6620202123009906,0.7119399761740373,688.5337829589844,488.1870746612549,499.9945163726807,0.5754434662337613,0.536419223638203,0.5522843097863148,0.7422438672438673,0.6372143089885025,0.8252525252525252,297,71,100
MathArticles/wpmath0000013/Capacitated_minimum_spanning_tree/29.xml,1.0,1.0,1.0,6617.436647415161,4389.004945755005,6628.090620040894,0.7366396275974239,0.7366396275974239,0.734989898989899,0.7593103448275862,0.7593103448275862,0.7966666666666666,16189,10667,18482
MathArticles/wpmath0000014/Homomorphic_signatures_for_network_coding/144.xml,0.9888946280991736,0.9877840909090908,1.0,910.8378887176514,656.8319797515869,812.4983310699463,0.7453714695185648,0.6961550275144383,0.7401319958560295,0.82875,0.8317805383022774,0.8925382653061225,661,260,430
MathArticles/wpmath0000008/Stochastic_volatility/5.xml,0.6761395905480428,0.6023695423210633,0.6048951427516578,2305.5381774902344,815.6051635742188,890.9785747528076,0.3869950451084856,0.4636991585035378,0.4550208923957327,0.5284809245335561,0.537374686716792,0.5305757579306521,1016,146,162
MathArticles/wpmath0000012/FOSD_origami/5.xml,0.605986948641504,0.6091371317916872,0.5971857743256238,390.6283378601074,409.8582267761231,359.3764305114746,0.605986948641504,0.6091371317916872,0.5971857743256238,1.0,1.0,1.0,10,10,10
MathArticles/wpmath0000013/General_Dirichlet_series/5.xml,1.0,1.0,1.0,5488.296270370483,2821.53058052063,4391.416311264038,0.5805368613394977,0.5959826474201474,0.5807513566051347,0.770625,0.770625,0.770625,13427,6314,11366
MathArticles/wpmath0000009/Catalycity/2.xml,0.7582060398548088,0.729220009515976,0.8008594488092964,455.878496170044,484.9061965942383,499.9992847442627,0.653287655851059,0.675420945336726,0.6651065047128585,0.7530936454849498,0.8166666666666667,0.7824786324786325,64,42,64
MathArticles/wpmath0000012/Signature_operator/14.xml,0.5427590552206736,0.560695840188296,0.539912909334116,596.207857131958,642.7385807037354,593.7376022338867,0.5207334531298764,0.5332421215927892,0.5358350006079122,1.0,1.0,1.0,25,26,18
MathArticles/wpmath0000007/Self-creation_cosmology/32.xml,0.7264950305964859,0.6761303392656837,0.6509499739271292,563.9677047729492,580.8086395263672,531.6295623779297,0.6258485001478992,0.5905350432869384,0.550351096893355,0.7611552028218695,0.7611552028218695,0.5976800976800976,37,20,26
MathArticles/wpmath0000001/Bra–ket_notation/45.xml,1.0,1.0,1.0,392.2839164733887,329.56480979919434,468.7533378601074,0.9277777777777778,1.0,0.8718253968253968,1.0,1.0,1.0,856,607,872
MathArticles/wpmath0000002/Local_ring/8.xml,1.0,1.0,1.0,6146.91424369812,4091.5181636810303,6299.260139465332,0.7141354259167516,0.7141354259167516,0.7099368686868687,0.7593103448275862,0.7593103448275862,0.7874074074074074,16189,10667,18482
MathArticles/wpmath0000004/Tangent_half-angle_formula/12.xml,0.8618722979802685,0.8360164258814703,0.8567754458019397,941.570281982422,548.6807823181152,546.9450950622559,0.5936344926493411,0.6146889260357025,0.5774717092161272,0.7037470725995316,0.6852832512315271,0.6406272210376688,694,88,92
MathArticles/wpmath0000001/Borel–Cantelli_lemma/21.xml,1.0,1.0,1.0,455.5339813232422,312.5302791595459,343.7495231628418,0.5180176042119564,0.6174624094067616,0.7735644637053087,0.6542857142857142,1.0,1.0,733,305,490
MathArticles/wpmath0000004/Fermi's_interaction/4.xml,0.5354892901442492,0.5901949247129529,0.6035635461449537,626.4591217041016,564.0923976898193,625.0002384185791,0.5354892901442492,0.5300486654420989,0.5957905122237829,1.0,1.0,1.0,10,23,32
MathArticles/wpmath0000007/Clausius_theorem/14.xml,0.7646369189911195,0.7334663454930076,0.872622646142383,392.8050994873047,236.32192611694336,297.3752021789551,0.5143067263763776,0.5265239356311281,0.5326422007526217,0.5385714285714286,0.6200000000000001,0.6352678571428572,372,126,301
MathArticles/wpmath0000014/Product_distribution/6.xml,0.5575059142460238,0.5575059142460238,0.5902186254779774,658.5195064544678,594.4948196411133,656.2578678131104,0.5575059142460238,0.5575059142460238,0.5790114302349806,1.0,1.0,1.0,10,10,12
MathArticles/wpmath0000005/Peak_signal-to-noise_ratio/0.xml,0.5220487015853711,0.5501144010325317,0.4959131740831675,627.4209022521973,658.261775970459,593.8315391540527,0.4866621461899761,0.5226341115196396,0.4959131740831675,1.0,1.0,1.0,18,18,10
MathArticles/wpmath0000004/Conformal_symmetry/0.xml,0.5545936459440133,0.5545936459440133,0.5545936459440133,502.070665359497,502.216100692749,515.6288146972656,0.5528210619103998,0.5528210619103998,0.5528210619103998,1.0,1.0,1.0,12,12,12
MathArticles/wpmath0000001/Density_matrix/35.xml,1.0,1.0,1.0,454.0872573852539,329.35333251953125,406.6922664642334,0.9277777777777778,1.0,0.8718253968253968,1.0,1.0,1.0,856,607,872
MathArticles/wpmath0000013/Method_of_quantum_characteristics/111.xml,0.9303651866151866,0.9303651866151866,0.9366956241956242,2102.722644805908,1362.4627590179443,1828.456163406372,0.6386486012315373,0.6223529570678433,0.6501732274049741,0.7680272108843538,0.7680272108843538,0.8073650234741785,1711,789,1232
MathArticles/wpmath0000003/Square_triangular_number/31.xml,0.6352111616768416,0.5579680544698961,0.5558867938661636,1631.9026947021484,625.8842945098877,593.75,0.490016491383797,0.5317109748191118,0.5369921277020414,0.6131743256743257,1.0,1.0,249,16,14
MathArticles/wpmath0000008/Absolute_presentation_of_a_group/22.xml,0.8900487987987988,0.8900487987987988,0.8900487987987988,268.2485580444336,235.98861694335935,281.2530994415283,0.8876449526449527,0.8876449526449527,0.8900487987987988,1.0,1.0,1.0,12,12,14
MathArticles/wpmath0000015/J-structure/7.xml,0.6546078336873021,0.597498422017541,0.6496841495113393,657.6871871948242,594.8469638824463,578.1300067901611,0.5370393724178687,0.5358435553957879,0.5314670155701681,0.5779733079672547,0.6718722271517303,0.5901032342761666,44,12,17
MathArticles/wpmath0000007/Cook's_distance/10.xml,1.0,1.0,1.0,471.73023223876953,374.9988079071045,672.2779273986816,0.6662762059141369,0.6718492168750789,0.6691017316017316,0.8078703703703703,0.8333333333333333,0.6922619047619047,736,426,1678
MathArticles/wpmath0000005/Hull–White_model/17.xml,0.6888737883677848,0.6594752918109553,0.65297000195991,1709.0868949890137,832.7949047088623,953.1316757202148,0.5156825394360616,0.4925832024003659,0.4833035131419552,0.5838115152821035,0.5309603043155675,0.5309603043155675,645,161,214
MathArticles/wpmath0000004/Combinatorial_number_system/8.xml,0.5862074268421718,0.5486743310716473,0.5563763540758534,1270.491600036621,609.6875667572021,656.6083431243896,0.4629546252969474,0.4702261129495022,0.4708311305485247,0.5440989159891599,0.4924496066863323,0.5228216374269006,604,71,96
MathArticles/wpmath0000001/Quadratic_formula/85.xml,1.0,1.0,1.0,423.80571365356445,502.0790100097656,390.6221389770508,0.7162739840804356,0.7184675324675324,0.7476470588235294,1.0,1.0,1.0,753,595,656
MathArticles/wpmath0000008/Grassmann's_law_(optics)/1.xml,1.0,1.0,1.0,2210.301160812378,596.0898399353027,2484.7333431243896,0.4619341980785529,0.589166420300612,0.5183917497231452,0.5582142857142858,1.0,0.6530555555555555,3355,301,4863
MathArticles/wpmath0000001/Stefan-Boltzmann_law/111.xml,1.0,1.0,1.0,1614.4521236419678,673.4447479248047,767.2431468963623,0.5851557508138391,0.6604719362042859,0.6573205952081173,0.6935714285714285,0.7628571428571429,0.7628571428571429,3402,916,1155
MathArticles/wpmath0000007/Symplectic_cut/29.xml,0.5515084088919524,0.5515084088919524,0.5515084088919524,393.3782577514648,486.4299297332764,421.8869209289551,0.5515084088919524,0.5515084088919524,0.5515084088919524,1.0,1.0,1.0,10,10,10
MathArticles/wpmath0000010/Universal_parabolic_constant/1.xml,0.9550653594771242,0.9550653594771242,0.9550653594771242,6443.656921386719,1366.0063743591309,1453.5260200500488,0.5000180596998592,0.5458769555842515,0.5079443666070044,0.6348238482384823,0.6348238482384823,0.6348238482384823,14128,2472,2405
MathArticles/wpmath0000007/Minakshisundaram–Pleijel_zeta_function/4.xml,0.5531687247809879,0.5863305498523259,0.5837779169175201,469.9220657348633,500.9269714355469,500.016450881958,0.5531687247809879,0.5604486469282974,0.5323139509981831,1.0,1.0,1.0,10,18,21
MathArticles/wpmath0000002/Magnetic_susceptibility/17.xml,0.77215347263689,0.7417939486712279,0.7535360763399055,7839.726686477661,3372.1625804901123,4408.341884613037,0.4558312365144902,0.4758215235339839,0.4768639212539161,0.5033333333333333,0.5444444444444445,0.5376417233560091,14768,5897,7165
MathArticles/wpmath0000004/Verlet_integration/107.xml,0.7136035276592749,0.6484180164421146,0.6603333765791628,3087.704658508301,785.3536605834961,874.9997615814209,0.4817796845940911,0.4791917868438598,0.4850308329290339,0.520437675070028,0.5223719974715549,0.5208134920634921,1911,217,286
MathArticles/wpmath0000009/Channel-state_duality/3.xml,0.8668333333333333,0.8668333333333333,0.8441203703703704,361.3860607147217,375.5455017089844,390.6195163726807,0.5966582739156269,0.6034496555845735,0.6763564768564768,0.770625,0.770625,1.0,185,159,81
MathArticles/wpmath0000001/Big_O_notation/17.xml,0.5819408956740039,0.5921737217429104,0.5810107180317547,610.4512214660645,644.2852020263672,578.5419940948486,0.5681680691904295,0.5738967239308348,0.5567078493225811,1.0,1.0,1.0,15,14,13
MathArticles/wpmath0000007/McNemar's_test/4.xml,0.7058769657619436,0.5990287569646355,0.596785201282982,1019.65594291687,579.1788101196289,546.8754768371582,0.5472041479191503,0.594821995979862,0.5825056159883584,0.776686507936508,1.0,1.0,310,14,20
MathArticles/wpmath0000004/Analytic_combinatorics/13.xml,0.523316234444761,0.523316234444761,0.5464715732157315,406.7740440368652,441.5273666381836,437.49403953552246,0.5279454769368562,0.5279454769368562,0.5193452301072241,1.0,1.0,1.0,12,12,21
MathArticles/wpmath0000007/Poincaré_inequality/5.xml,0.5457113907378892,0.5314511357083419,0.5456985361225192,547.8572845458984,548.1207370758057,547.4345684051514,0.5348344231725117,0.5314511357083419,0.5356790883112945,1.0,1.0,1.0,14,10,14
MathArticles/wpmath0000006/Pentation/32.xml,0.5905520591504599,0.6056475231099242,0.6056475231099242,532.8853130340576,532.5455665588379,546.8907356262207,0.573933183805911,0.5885447693821705,0.5885447693821705,1.0,1.0,1.0,11,11,11
MathArticles/wpmath0000015/Noncommutative_signal-flow_graph/15.xml,1.0,1.0,1.0,517.5092220306396,408.0078601837158,421.8673706054688,1.0,1.0,1.0,1.0,1.0,1.0,1124,1114,1175
MathArticles/wpmath0000001/Inclined_plane/21.xml,0.91846012679346,0.91846012679346,0.91846012679346,1317.300796508789,690.0336742401123,954.1726112365724,0.5434343539182646,0.6029128223779114,0.5468926124671198,0.6999389499389499,0.7202380952380952,0.6999389499389499,2037,680,1044
MathArticles/wpmath0000004/Ramanujan–Petersson_conjecture/52.xml,1.0,1.0,1.0,2915.567636489868,2132.8957080841064,906.245231628418,0.5084278644407955,0.5397135787265097,1.0,1.0,1.0,1.0,8148,5862,2103
MathArticles/wpmath0000003/Loss_function/20.xml,0.6801382614543436,0.6782135181937532,0.6810369637498838,502.08473205566406,579.7803401947021,531.7354202270508,0.5670216830710598,0.5670216830710598,0.5624685891062012,1.0,1.0,1.0,49,37,52
MathArticles/wpmath0000007/Ballistic_conduction/19.xml,1.0,1.0,1.0,4518.434286117554,3699.4881629943848,5361.5357875823975,0.8687837227471374,0.8687837227471374,0.8687837227471374,1.0,1.0,1.0,15594,13851,18482
MathArticles/wpmath0000007/Grüneisen_parameter/47.xml,0.4886439673900349,0.4794009364132164,0.5054618451761508,658.3781242370605,752.8173923492432,750.0040531158447,0.4886439673900349,0.4794009364132164,0.4828583546201609,1.0,1.0,1.0,10,10,14
MathArticles/wpmath0000005/Cournot_competition/56.xml,0.5993100577392466,0.5993100577392466,0.5961430404175097,517.4405574798584,549.4406223297119,484.9216938018799,0.5993100577392466,0.5993100577392466,0.5999757253193565,1.0,1.0,1.0,10,10,16
MathArticles/wpmath0000003/Module_homomorphism/3.xml,1.0,1.0,1.0,1284.1274738311768,957.3521614074708,1187.790870666504,0.7439388721003533,0.7254066687158383,0.7696673524765221,0.9224413646055436,0.9224413646055436,1.0,868,460,697
MathArticles/wpmath0000004/Kronecker_symbol/28.xml,0.9505208333333334,0.9515522875816992,0.9515522875816992,1598.9644527435305,879.0316581726074,1015.6209468841552,0.6543983395159866,0.6989403204109086,0.6848943197643608,0.7002252252252252,0.7685897435897435,0.7053921568627451,2820,897,1331
MathArticles/wpmath0000009/The_Dark_Energy_Survey/61.xml,0.5249484935873069,0.544543326607996,0.5000964121118905,579.7016620635986,675.6834983825684,609.7445487976074,0.5035426227682696,0.4871913648648235,0.5000964121118905,1.0,1.0,1.0,13,19,10
MathArticles/wpmath0000002/Zeta_distribution/0.xml,0.5802467118651329,0.5977394094498383,0.5890394610430346,468.5282707214356,470.8869457244873,531.2538146972656,0.5538449358659107,0.5456270448096746,0.536679885244094,1.0,1.0,1.0,23,36,44
MathArticles/wpmath0000006/Steenrod_algebra/9.xml,0.8075804791859743,0.8002735606143498,0.7824909033835533,548.9633083343506,564.7549629211426,437.5081062316895,0.7122696232011199,0.7836677649486592,0.7810043202932214,1.0,1.0,1.0,19,13,11
MathArticles/wpmath0000005/Schwarzschild_geodesics/121.xml,0.4966814715267205,0.4956306217071813,0.4696221220449639,627.2804737091064,703.8369178771973,609.3735694885254,0.4966814715267205,0.4827316965300843,0.4696221220449639,1.0,1.0,1.0,10,13,10
MathArticles/wpmath0000002/Initialized_fractional_calculus/0.xml,0.9234049680478252,0.8251687833305844,0.8596625174892653,1788.5842323303225,908.8635444641112,1375.3726482391355,0.5605348674176505,0.5672831283676261,0.5568056161437522,0.5880102040816326,0.6192602040816326,0.6066828370692539,2827,825,1653
MathArticles/wpmath0000009/Flatness_(systems_theory)/12.xml,0.7691382242872489,0.7911886950726237,0.7911886950726237,576.1163234710693,600.8291244506836,515.6245231628418,0.6779343974615605,0.6830785982099007,0.6830785982099007,0.782312925170068,1.0,1.0,24,30,41
MathArticles/wpmath0000003/Dodecagon/4.xml,0.4599573427057528,0.4542771567405559,0.4481552394734773,549.4885444641113,595.0276851654053,547.2831726074219,0.4523789301391417,0.4489130833191074,0.4463778857839099,1.0,1.0,1.0,17,12,12
MathArticles/wpmath0000001/Polish_notation/18.xml,0.8960610766045549,0.8960610766045549,0.8960610766045549,234.29059982299805,205.00874519348145,203.12833786010745,0.746771911663216,0.746771911663216,0.7148739183521792,1.0,1.0,0.8690476190476191,70,66,72
MathArticles/wpmath0000013/Subliminal_channel/40.xml,0.7072491908338346,0.5822448679955073,0.5822448679955073,627.0923614501953,502.1014213562012,499.9973773956299,0.5006273882745534,0.5683160460868492,0.5683160460868492,0.6125,1.0,1.0,152,17,21
MathArticles/wpmath0000007/Buzen's_algorithm/7.xml,0.5281404716229516,0.4274310087727094,0.491001628562777,814.5432472229004,634.253740310669,734.3759536743164,0.4104330695835124,0.4274310087727094,0.4666656894315243,0.4802463272543059,1.0,1.0,63,10,37
MathArticles/wpmath0000014/Cartesian_monoid/5.xml,1.0,1.0,1.0,2862.2641563415527,2101.160049438477,3080.487966537476,0.5996162118446229,0.6537541428791056,0.6184965671215298,0.7137096774193549,1.0,0.7137096774193549,8148,5862,8837
MathArticles/wpmath0000014/Berlekamp–Welch_algorithm/158.xml,0.6583457973093614,0.5695544525704155,0.5695544525704155,3404.0849208831787,437.9429817199707,453.1247615814209,0.4437746860942217,0.4732339145125659,0.4815756207602824,0.4796936758893281,0.5330727894479727,0.5330727894479727,3149,39,35
MathArticles/wpmath0000012/Exact_division/18.xml,1.0,1.0,1.0,674.0241050720215,659.0633392333984,624.9954700469971,0.7836956521739131,0.7836956521739131,0.6875933977455717,1.0,1.0,1.0,2063,1656,1883
